"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000100029","ENSG00000100029",0.0773662456278318,14.8257640007492,4.83820333396794,15.1742359992508,0.08150327610041,0.0934197442740757,0.293010054999212
"ENSG00000100030","ENSG00000100030",0.116200429893377,11.9407041622265,9.84553388799572,-5.94070416222649,0.0894695085987955,0.072912826153967,0.267764827945492
"ENSG00000100034","ENSG00000100034",0.0729035448640827,15.5973847348511,4.81008079498694,14.4026152651489,0.0282061878743129,0.454693534641676,0.619269131809878
"ENSG00000100036","ENSG00000100036",0.127219983333817,15.5626300597812,2.75190776467762,14.4373699402188,0.0890550363788091,0.0738712454356361,0.268745140394501
"ENSG00000100038","ENSG00000100038",0.137957423538486,20.4646639135749,3.64721079834068,9.53533608642514,0.0864621329787398,0.0800911408251346,0.275781528012139
"ENSG00000100055","ENSG00000100055",0.20699940222236,13.1898520315219,2.5695523637536,16.8101479684781,0.06251855233779,0.166480982616878,0.373960642105803
"ENSG00000100056","ENSG00000100056",0.155910200442131,17.2023941696453,3.574304399247,12.7976058303547,0.138994973465739,0.014826507180739,0.156647776380923
"ENSG00000100058","ENSG00000100058",0.112090773949706,22.5824277722771,3.4018786733024,7.41757222772294,0.0541659445011543,0.213717835917158,0.417699698949699
"ENSG00000100068","ENSG00000100068",0.163766079100444,21.6034286864561,1.25742564912334,8.39657131354387,0.0476202793452554,0.259313686778616,0.458035566218238
"ENSG00000100075","ENSG00000100075",0.182559892275451,13.1016257089856,3.48641777247101,16.8983742910144,0.16967542913175,0.00523288293383362,0.123949279067388
"ENSG00000100077","ENSG00000100077",0.0697030912037282,5.88319184467994,5.98442342153846,0.116808155320058,0.0624940160084074,0.166606845717277,0.374075767492695
"ENSG00000100083","ENSG00000100083",0.144616299848755,18.2254565113912,4.69968618977616,11.7745434886088,0.104366376897224,0.0455978766263987,0.222183226556404
"ENSG00000100084","ENSG00000100084",0.0746343170592763,16.210460849895,2.85826606391636,13.789539150105,0.060488913830367,0.176954851544307,0.383175123422712
