"","genes","A","phase","offset","peak","R2","pvalue","qvalue"
"ENSG00000116171","ENSG00000116171",0.0225802651016158,9.05677647830622,6.60328059242216,-3.05677647830622,0.0168343307307531,0.636912174583407,0.789887632186613
"ENSG00000116183","ENSG00000116183",0.101242554625677,12.0354926047476,2.66519504577948,17.9645073952524,0.0866763588307194,0.0954130344541303,0.369130364966852
"ENSG00000116191","ENSG00000116191",0.0464364514767062,0.398452941725842,6.38589184395379,5.60154705827416,0.012217929865445,0.719507205123644,0.837958326714689
"ENSG00000116194","ENSG00000116194",0.121361044998731,4.64639653891883,1.91240654756128,1.35360346108117,0.0318260310962016,0.427898357350412,0.653224638337166
"ENSG00000116198","ENSG00000116198",0.0415285458411361,19.4842128293668,5.33503574374871,10.5157871706332,0.0250557058912865,0.512764632627646,0.71324578696868
"ENSG00000116199","ENSG00000116199",0.0421366910824566,10.6231687858572,7.19412106956658,-4.62316878585722,0.0254425480666493,0.507297040858685,0.709738837545007
"ENSG00000116205","ENSG00000116205",0.126226202780211,16.648354680342,4.43756059378183,13.351645319658,0.177065616973769,0.00758761786159046,0.139275315431899
"ENSG00000116209","ENSG00000116209",0.0927263203073865,12.918635756404,7.61449390439132,17.081364243596,0.0954031520990178,0.0741297515270118,0.336132534329401
"ENSG00000116212","ENSG00000116212",0.0204239152536616,10.8070965013908,3.38039349414545,-4.80709650139077,0.0076033124096283,0.814069264069264,0.893575957194746
"ENSG00000116213","ENSG00000116213",0.0411512298679827,4.43027420902225,3.50221747293675,1.56972579097775,0.0242248179172527,0.52439957302971,0.719764792056645
"ENSG00000116221","ENSG00000116221",0.034092167406381,12.482962137996,4.29279958418327,17.517037862004,0.0214525759679746,0.563621538279073,0.744861336405169
"ENSG00000116237","ENSG00000116237",0.107922887779979,3.26923487013709,6.50477748396196,2.73076512986291,0.0646649645852896,0.175535195398209,0.46008547008547
"ENSG00000116251","ENSG00000116251",0.10030024577255,14.734944029327,6.4004421395739,15.265055970673,0.107331662045823,0.052710075312815,0.29942066085082
"ENSG00000116254","ENSG00000116254",0.163859449847811,12.861757583544,5.74617773308408,17.138242416456,0.0184106424930703,0.61078989503647,0.773354206084632
"ENSG00000116260","ENSG00000116260",0.101272442007757,3.48416412264311,5.14953101621425,2.51583587735689,0.104004569026474,0.0579167407934531,0.308777974459476
